Date,Time,Milliseconds,Log Level,Process ID,Thread ID,Event Type,Source,Description
2022-12-15,10:27:39,316,1,"#00002254","#00001ce8","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:27:39,319,1,"#00002254","#00001574","info   ","usrtimecnt","Initialize for new thread (0x1574, 0x9AAA920)"
2022-12-15,10:27:39,319,1,"#00002254","#00001574","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:31:17,711,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,10:31:23,706,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1091 users"
2022-12-15,10:31:23,706,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1091 Users"
2022-12-15,10:32:39,346,1,"#00002254","#00000acc","info   ","usrtimecnt","Initialize for new thread (0xACC, 0x9AAA920)"
2022-12-15,10:32:39,346,1,"#00002254","#00000acc","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:32:39,346,1,"#00002254","#00000acc","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,10:32:39,346,1,"#00002254","#00000acc","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,10:32:39,356,1,"#00002254","#00000acc","info   ","usrtimecnt","Initialize for new thread (0xACC, 0x9AAA920)"
2022-12-15,10:32:39,356,1,"#00002254","#00000acc","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:32:39,359,1,"#00002254","#00001484","info   ","usrtimecnt","Initialize for new thread (0x1484, 0x9AAA920)"
2022-12-15,10:32:39,359,1,"#00002254","#00001484","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:35:33,000,1,"#00002254","#00002814","info   ","usrtimecnt","Days passed: 534"
2022-12-15,10:35:33,001,1,"#00002254","#00002814","info   ","usrtimecnt","Writing 534 Days"
2022-12-15,10:36:23,710,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,10:36:29,708,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1091 users"
